question_set,question,choice,"Mask mandates","School closures","Business closures","Transit","Number infected","Healthcare restrictions"
194,7,1,4,3,1,2,3,1
194,7,2,3,4,3,1,4,1
194,8,1,1,1,2,1,5,2
194,8,2,1,3,2,1,2,1
194,9,1,2,1,1,1,2,1
194,9,2,1,1,2,1,3,1
194,10,1,1,5,3,2,1,1
194,10,2,3,2,1,2,5,2
195,1,1,2,2,2,1,4,2
195,1,2,1,1,2,1,5,1
195,2,1,4,2,3,1,1,1
195,2,2,4,1,2,2,4,3
195,3,1,4,2,1,1,5,2
195,3,2,3,4,1,1,1,1
195,4,1,1,1,3,2,4,3
195,4,2,1,3,1,2,5,1
195,5,1,3,1,2,2,5,2
195,5,2,3,5,1,2,3,1
195,6,1,4,3,3,2,4,3
195,6,2,1,5,3,1,5,2
195,7,1,2,3,2,1,4,1
195,7,2,2,2,3,2,4,1
195,8,1,3,1,3,2,5,3
195,8,2,3,5,3,1,2,1
195,9,1,3,2,1,1,3,1
195,9,2,2,3,2,2,1,1
195,10,1,1,3,2,2,3,1
195,10,2,1,4,1,1,2,1
196,1,1,4,3,1,1,2,1
196,1,2,1,4,1,2,1,1
196,2,1,2,2,1,1,4,1
196,2,2,1,1,1,1,5,1
196,3,1,1,2,2,2,5,2
196,3,2,2,1,3,1,5,3
196,4,1,1,5,1,2,4,1
196,4,2,4,3,2,1,3,1
196,5,1,3,4,3,2,3,1
196,5,2,1,5,3,2,5,3
196,6,1,1,5,3,2,4,2
196,6,2,2,1,1,2,5,3
196,7,1,3,4,2,1,4,2
196,7,2,3,3,2,1,4,1
196,8,1,4,1,3,1,2,1
196,8,2,1,2,1,2,1,1
196,9,1,3,3,3,2,3,1
196,9,2,3,3,2,1,1,1
196,10,1,3,1,2,1,5,3
196,10,2,3,2,3,2,4,2
197,1,1,2,2,3,2,5,1
197,1,2,1,1,3,1,3,1
197,2,1,3,3,2,2,5,2
197,2,2,1,4,3,2,4,3
197,3,1,3,5,1,1,2,1
197,3,2,1,3,1,2,3,1
197,4,1,3,2,3,2,4,3
197,4,2,1,1,3,1,4,2
197,5,1,4,2,1,2,1,1
197,5,2,3,2,2,2,4,3
197,6,1,3,4,3,2,4,1
197,6,2,2,3,1,1,3,1
197,7,1,2,3,1,1,5,2
197,7,2,1,5,3,1,4,1
197,8,1,4,1,2,2,2,1
197,8,2,2,3,1,1,1,1
197,9,1,4,1,2,1,5,3
197,9,2,1,5,1,1,5,2
197,10,1,3,1,2,2,5,1
197,10,2,4,2,2,1,2,1
198,1,1,4,1,2,1,1,1
198,1,2,3,2,1,2,5,1
198,2,1,1,1,2,2,4,2
198,2,2,2,3,3,1,4,2
198,3,1,3,4,3,1,5,1
198,3,2,2,3,2,1,4,1
198,4,1,4,1,1,2,1,1
198,4,2,1,3,2,1,4,2
198,5,1,2,3,3,2,2,1
198,5,2,1,1,2,2,5,2
198,6,1,1,3,3,1,4,3
198,6,2,1,2,1,1,4,3
198,7,1,4,1,2,1,1,1
198,7,2,3,5,3,1,5,1
198,8,1,2,2,3,2,3,1
198,8,2,3,4,3,2,2,1
198,9,1,1,2,2,2,2,1
198,9,2,3,5,1,1,5,3
198,10,1,4,2,1,2,3,1
198,10,2,3,4,1,2,5,3
199,1,1,3,2,3,1,3,1
199,1,2,1,4,1,2,5,2
199,2,1,3,2,2,2,5,3
199,2,2,1,5,1,2,3,1
199,3,1,3,1,3,1,4,1
199,3,2,4,3,3,2,5,3
199,4,1,1,5,2,1,4,3
199,4,2,2,2,2,1,4,2
199,5,1,4,3,1,2,1,1
199,5,2,1,4,1,1,1,1
199,6,1,2,2,2,1,2,1
199,6,2,4,1,1,2,5,1
199,7,1,2,3,2,2,4,2
199,7,2,1,1,3,1,2,1
199,8,1,3,1,3,1,5,1
199,8,2,3,1,2,2,4,2
199,9,1,2,3,1,1,5,3
199,9,2,3,3,1,1,3,1
199,10,1,1,4,3,2,2,1
199,10,2,4,2,3,2,4,1
200,1,1,2,1,2,1,3,1
200,1,2,3,1,1,1,2,1
200,2,1,1,3,3,1,5,3
200,2,2,2,1,2,1,4,3
200,3,1,2,1,2,1,5,2
200,3,2,1,2,3,2,1,1
200,4,1,1,3,1,2,3,1
200,4,2,1,5,1,2,5,1
200,5,1,4,2,3,2,1,1
200,5,2,4,2,3,2,3,1
200,6,1,4,2,1,2,4,1
200,6,2,2,1,1,1,2,1
200,7,1,3,3,3,2,4,2
200,7,2,1,5,3,1,2,1
200,8,1,3,4,1,1,4,1
200,8,2,3,5,2,1,5,3
200,9,1,1,2,2,2,5,3
200,9,2,3,3,3,2,4,1
200,10,1,4,3,2,1,4,2
200,10,2,3,4,2,2,5,2
201,1,1,1,1,3,2,5,2
201,1,2,2,2,1,1,1,1
201,2,1,3,5,2,2,4,1
201,2,2,1,2,2,1,4,2
201,3,1,2,1,3,1,2,1
201,3,2,2,3,1,2,4,1
201,4,1,3,1,1,2,5,3
201,4,2,2,3,2,1,5,3
201,5,1,3,5,2,2,4,1
201,5,2,1,4,1,1,4,3
201,6,1,4,2,3,2,4,2
201,6,2,4,3,1,2,4,1
201,7,1,4,2,2,1,5,2
201,7,2,3,4,3,2,5,3
201,8,1,1,5,3,1,5,1
201,8,2,4,3,2,2,1,1
201,9,1,1,1,1,1,3,1
201,9,2,1,3,1,2,2,1
201,10,1,3,2,3,1,5,3
201,10,2,3,1,3,1,3,1
202,1,1,1,1,1,2,1,1
202,1,2,3,2,1,2,5,1
202,2,1,2,3,3,1,3,1
202,2,2,3,3,2,1,1,1
202,3,1,1,4,1,1,2,1
202,3,2,2,2,3,1,5,2
202,4,1,1,2,3,1,4,1
202,4,2,4,2,1,2,4,2
202,5,1,3,5,2,2,4,3
202,5,2,1,1,2,2,5,1
202,6,1,2,1,2,2,4,3
202,6,2,3,5,1,1,4,1
202,7,1,1,1,3,2,2,1
202,7,2,3,1,3,2,5,3
202,8,1,4,3,1,1,1,1
202,8,2,2,2,1,2,2,1
202,9,1,3,4,3,2,5,2
202,9,2,1,4,2,1,4,3
202,10,1,4,3,3,1,5,2
202,10,2,4,3,2,1,3,1
203,1,1,4,2,2,1,3,1
203,1,2,2,1,2,2,1,1
203,2,1,3,4,2,2,4,3
203,2,2,4,1,1,2,4,3
203,3,1,1,2,1,1,5,3
203,3,2,1,5,3,1,4,1
203,4,1,1,5,1,1,5,2
203,4,2,3,3,2,1,3,1
203,5,1,1,4,3,2,4,2
203,5,2,3,3,1,2,5,2
203,6,1,2,1,3,1,5,3
203,6,2,4,1,1,1,5,1
203,7,1,2,2,1,2,1,1
203,7,2,3,3,1,2,4,1
203,8,1,2,2,2,2,2,1
203,8,2,3,3,2,2,4,2
203,9,1,4,2,3,1,5,3
203,9,2,3,3,2,1,4,1
203,10,1,1,4,3,1,2,1
203,10,2,1,1,3,2,5,2
204,1,1,2,3,3,1,3,1
204,1,2,1,2,1,1,1,1
204,2,1,3,5,1,1,4,3
204,2,2,3,1,1,2,4,3
204,3,1,4,1,3,1,5,3
204,3,2,1,2,3,2,2,1
204,4,1,3,4,2,1,5,1
204,4,2,1,4,1,2,3,1
204,5,1,2,1,2,2,1,1
204,5,2,2,3,2,2,4,2
204,6,1,4,3,2,1,2,1
204,6,2,4,1,1,1,1,1
204,7,1,4,2,3,1,4,1
204,7,2,2,3,1,1,2,1
204,8,1,1,3,2,2,4,1
204,8,2,3,2,3,2,5,2
204,9,1,3,5,3,2,5,2
204,9,2,1,2,1,2,5,3
204,10,1,3,4,3,2,5,2
204,10,2,1,1,2,1,4,1
205,1,1,3,1,2,2,4,1
205,1,2,1,3,3,2,3,1
205,2,1,3,3,2,1,5,2
205,2,2,4,3,1,1,5,3
205,3,1,1,4,1,1,5,3
205,3,2,3,4,2,2,4,2
205,4,1,4,2,3,1,5,2
205,4,2,2,2,2,2,4,2
205,5,1,1,2,3,1,4,2
205,5,2,3,5,2,2,2,1
205,6,1,2,1,1,2,5,1
205,6,2,3,5,2,2,5,3
205,7,1,1,1,1,1,5,1
205,7,2,2,2,3,2,4,1
205,8,1,4,1,3,2,2,1
205,8,2,1,5,3,1,3,1
205,9,1,3,4,3,1,4,3
205,9,2,3,3,1,1,1,1
205,10,1,1,1,1,2,4,1
205,10,2,2,3,2,1,1,1
206,1,1,2,3,1,2,1,1
206,1,2,2,3,3,1,5,3
206,2,1,4,3,2,2,2,1
206,2,2,3,5,1,1,1,1
206,3,1,3,1,2,2,4,2
206,3,2,1,3,1,1,5,1
206,4,1,4,1,3,1,5,2
206,4,2,3,5,3,1,4,1
206,5,1,1,1,3,2,3,1
206,5,2,3,4,2,1,3,1
206,6,1,1,3,1,2,1,1
206,6,2,1,2,2,2,4,3
206,7,1,1,2,1,2,2,1
206,7,2,4,1,2,1,4,2
206,8,1,4,2,1,1,4,1
206,8,2,1,5,3,2,4,1
206,9,1,2,2,1,1,5,2
206,9,2,3,1,3,2,2,1
206,10,1,1,4,2,1,5,3
206,10,2,3,2,2,2,5,3
207,1,1,1,4,2,1,3,1
207,1,2,1,4,1,2,4,2
207,2,1,1,3,3,2,1,1
207,2,2,4,2,1,1,5,3
207,3,1,3,5,1,1,5,1
207,3,2,4,2,2,1,4,1
207,4,1,2,2,1,1,5,1
207,4,2,2,2,1,2,2,1
207,5,1,1,1,1,2,2,1
207,5,2,3,3,3,2,1,1
207,6,1,3,2,3,1,4,2
207,6,2,3,1,1,2,2,1
207,7,1,4,1,3,2,4,3
207,7,2,3,3,2,1,4,2
207,8,1,3,5,3,2,3,1
207,8,2,4,1,2,2,1,1
207,9,1,1,4,2,1,5,1
207,9,2,1,1,2,1,4,3
207,10,1,2,3,3,1,5,3
207,10,2,2,3,3,2,5,2
208,1,1,1,5,1,1,5,1
208,1,2,3,4,2,2,4,2
208,2,1,4,2,1,1,5,3
208,2,2,2,2,1,1,4,3
208,3,1,4,2,1,1,2,1
208,3,2,4,1,2,1,3,1
208,4,1,1,4,2,1,4,1
208,4,2,1,2,2,2,5,2
208,5,1,2,3,3,2,4,3
208,5,2,3,5,2,1,4,2
208,6,1,1,2,3,1,1,1
208,6,2,2,3,2,2,4,1
208,7,1,3,1,1,2,5,3
208,7,2,1,5,3,2,2,1
208,8,1,4,1,3,2,5,1
208,8,2,3,1,1,1,2,1
208,9,1,3,3,3,2,1,1
208,9,2,1,3,3,2,5,2
208,10,1,2,3,2,2,3,1
208,10,2,3,1,3,1,3,1
209,1,1,3,1,3,2,4,3
209,1,2,3,1,1,1,4,1
209,2,1,3,1,1,2,4,1
209,2,2,1,4,1,1,4,3
209,3,1,1,2,2,2,3,1
209,3,2,2,3,3,2,5,3
209,4,1,3,5,3,2,5,3
209,4,2,2,3,2,1,2,1
209,5,1,4,1,2,1,5,2
209,5,2,1,2,2,1,3,1
209,6,1,2,2,3,1,5,1
209,6,2,4,3,3,1,5,1
209,7,1,4,3,1,2,2,1
209,7,2,1,4,3,1,4,2
209,8,1,2,2,1,2,5,2
209,8,2,4,1,3,1,1,1
209,9,1,3,5,2,2,1,1
209,9,2,1,4,1,1,4,2
209,10,1,3,3,1,2,4,2
209,10,2,1,2,2,2,5,3
210,1,1,2,1,1,1,4,3
210,1,2,4,2,3,1,4,2
210,2,1,2,2,1,1,2,1
210,2,2,3,3,1,2,4,1
210,3,1,2,2,3,2,3,1
210,3,2,4,3,2,1,5,3
210,4,1,3,4,1,1,1,1
210,4,2,2,3,3,2,4,3
210,5,1,4,1,3,2,5,3
210,5,2,1,5,2,2,4,2
210,6,1,1,4,1,2,5,1
210,6,2,3,1,1,2,5,1
210,7,1,1,2,1,2,5,2
210,7,2,3,4,3,2,1,1
210,8,1,4,1,2,1,4,2
210,8,2,1,3,3,1,3,1
210,9,1,3,5,2,1,1,1
210,9,2,1,2,2,1,2,1
210,10,1,3,1,2,2,5,1
210,10,2,1,3,2,1,2,1
211,1,1,3,1,1,2,4,1
211,1,2,4,2,2,2,5,3
211,2,1,1,1,1,2,4,3
211,2,2,1,4,1,1,3,1
211,3,1,4,1,2,2,2,1
211,3,2,4,2,3,1,4,2
211,4,1,1,3,1,1,1,1
211,4,2,1,1,1,1,4,2
211,5,1,2,2,1,1,3,1
211,5,2,3,3,2,2,4,1
211,6,1,1,2,3,1,5,2
211,6,2,3,3,2,1,1,1
211,7,1,2,2,2,2,5,3
211,7,2,2,3,3,2,5,1
211,8,1,1,5,3,2,5,3
211,8,2,3,4,3,2,4,1
211,9,1,3,4,3,2,5,2
211,9,2,3,5,2,1,4,1
211,10,1,2,1,1,1,5,3
211,10,2,4,3,3,1,2,1
212,1,1,3,4,3,1,5,3
212,1,2,3,1,2,1,5,2
212,2,1,3,5,1,2,4,2
212,2,2,1,4,3,2,1,1
212,3,1,4,2,2,2,2,1
212,3,2,3,1,2,1,3,1
212,4,1,1,1,1,1,2,1
212,4,2,1,4,2,2,4,3
212,5,1,3,3,2,2,5,2
212,5,2,4,2,1,1,3,1
212,6,1,1,3,2,1,1,1
212,6,2,2,2,1,1,4,3
212,7,1,1,3,1,1,5,1
212,7,2,3,1,1,2,5,1
212,8,1,3,5,3,2,2,1
212,8,2,2,3,3,1,4,3
212,9,1,1,1,3,1,4,1
212,9,2,2,2,1,2,3,1
212,10,1,1,5,3,2,5,2
212,10,2,4,3,2,2,4,1
213,1,1,3,1,3,2,4,3
213,1,2,4,3,2,1,1,1
213,2,1,3,1,1,1,4,2
213,2,2,4,3,3,1,3,1
213,3,1,2,1,1,2,5,3
213,3,2,2,2,3,1,5,1
213,4,1,1,2,2,1,5,1
213,4,2,3,2,3,1,4,3
213,5,1,3,4,2,1,5,2
213,5,2,1,5,1,1,3,1
213,6,1,1,5,2,2,4,1
213,6,2,3,2,1,2,2,1
213,7,1,4,3,1,2,2,1
213,7,2,1,3,1,2,4,2
213,8,1,3,3,1,2,5,3
213,8,2,2,2,3,1,2,1
213,9,1,2,1,3,2,4,2
213,9,2,1,4,2,2,1,1
213,10,1,4,1,2,1,5,1
213,10,2,1,5,2,2,3,1
214,1,1,1,2,2,2,4,2
214,1,2,3,1,3,1,4,3
214,2,1,3,2,3,1,4,3
214,2,2,2,3,1,2,5,1
214,3,1,4,3,2,2,4,2
214,3,2,3,4,3,1,5,2
214,4,1,4,1,1,1,5,3
214,4,2,3,5,3,1,4,2
214,5,1,1,1,2,1,1,1
214,5,2,2,1,1,1,5,1
214,6,1,4,3,2,2,1,1
214,6,2,1,1,1,2,5,3
214,7,1,2,2,2,2,4,2
214,7,2,1,3,3,2,4,1
214,8,1,3,4,1,2,5,1
214,8,2,1,2,3,1,3,1
214,9,1,1,5,2,2,2,1
214,9,2,2,2,1,1,5,1
214,10,1,3,5,2,1,2,1
214,10,2,4,3,1,2,3,1
215,1,1,2,3,2,2,1,1
215,1,2,4,3,1,2,5,1
215,2,1,1,2,1,2,5,2
215,2,2,4,2,2,2,5,3
215,3,1,1,1,2,1,5,2
215,3,2,3,1,1,2,3,1
215,4,1,3,5,1,1,2,1
215,4,2,1,3,3,2,3,1
215,5,1,1,1,3,1,4,1
215,5,2,3,5,1,2,4,3
215,6,1,2,3,3,1,4,1
215,6,2,1,4,2,1,2,1
215,7,1,3,5,1,1,1,1
215,7,2,3,1,2,2,5,3
215,8,1,3,4,2,2,4,2
215,8,2,3,2,1,1,4,3
215,9,1,2,2,3,1,4,1
215,9,2,1,4,2,1,5,2
215,10,1,4,1,3,1,5,1
215,10,2,1,3,3,2,4,2
216,1,1,1,5,3,2,3,1
216,1,2,2,3,3,2,2,1
216,2,1,3,2,2,1,4,3
216,2,2,3,5,3,1,5,3
216,3,1,3,2,3,2,4,2
216,3,2,2,1,3,2,4,1
216,4,1,1,4,2,2,2,1
216,4,2,3,4,2,1,5,3
216,5,1,4,2,3,1,2,1
216,5,2,4,1,1,1,5,2
216,6,1,3,3,1,2,1,1
216,6,2,2,3,1,2,3,1
216,7,1,4,1,1,1,4,1
216,7,2,2,2,1,2,4,2
216,8,1,3,3,3,2,5,2
216,8,2,1,1,2,1,3,1
216,9,1,4,1,1,1,4,1
216,9,2,1,3,2,2,5,3
216,10,1,1,4,2,1,5,1
216,10,2,1,2,1,1,1,1
217,1,1,1,1,2,1,4,2
217,1,2,3,3,3,2,5,2
217,2,1,3,2,2,1,1,1
217,2,2,2,1,3,2,3,1
217,3,1,3,1,1,1,5,1
217,3,2,1,4,1,1,4,1
217,4,1,3,4,3,1,2,1
217,4,2,2,2,3,1,3,1
217,5,1,4,3,3,2,4,2
217,5,2,4,3,2,2,5,3
217,6,1,4,2,3,1,4,1
217,6,2,4,3,1,2,4,1
217,7,1,2,3,1,2,5,3
217,7,2,2,1,2,2,2,1
217,8,1,1,1,1,1,5,2
217,8,2,1,5,1,2,1,1
217,9,1,1,2,1,1,5,1
217,9,2,1,5,2,1,5,3
217,10,1,3,2,3,2,4,3
217,10,2,3,4,2,2,4,3
218,1,1,2,1,2,2,4,3
218,1,2,4,1,1,2,3,1
218,2,1,1,3,1,1,5,3
218,2,2,3,2,2,1,2,1
218,3,1,3,2,3,1,1,1
218,3,2,2,1,3,1,2,1
218,4,1,4,2,1,2,5,3
218,4,2,1,3,3,1,5,1
218,5,1,1,4,3,2,3,1
218,5,2,3,5,2,1,4,2
218,6,1,1,2,3,2,4,2
218,6,2,1,4,2,2,4,1
218,7,1,1,3,1,1,4,2
218,7,2,2,3,1,2,5,1
218,8,1,3,4,3,1,1,1
218,8,2,3,5,3,1,5,3
218,9,1,2,1,2,2,5,1
218,9,2,4,3,1,2,5,3
218,10,1,4,2,2,1,4,2
218,10,2,3,1,1,2,4,1
219,1,1,2,2,1,2,4,2
219,1,2,3,5,3,2,4,3
219,2,1,1,4,3,1,1,1
219,2,2,2,1,2,1,4,3
219,3,1,1,2,1,2,2,1
219,3,2,4,1,1,2,3,1
219,4,1,1,2,1,1,5,1
219,4,2,1,1,1,1,5,3
219,5,1,3,3,3,2,1,1
219,5,2,3,3,3,1,4,3
219,6,1,2,3,2,2,5,1
219,6,2,4,1,2,1,4,1
219,7,1,4,3,2,1,5,3
219,7,2,3,4,3,1,4,1
219,8,1,1,5,3,2,3,1
219,8,2,3,3,1,2,5,2
219,9,1,2,1,1,1,5,2
219,9,2,1,5,2,1,5,2
219,10,1,3,2,2,2,2,1
219,10,2,4,2,2,2,4,2
220,1,1,2,1,1,1,1,1
220,1,2,2,2,1,1,5,3
220,2,1,1,5,3,2,4,3
220,2,2,3,2,1,2,3,1
220,3,1,3,5,3,2,4,2
220,3,2,3,2,2,2,5,1
220,4,1,2,3,2,1,2,1
220,4,2,4,3,2,2,5,2
220,5,1,3,5,3,1,4,2
220,5,2,1,2,2,2,4,1
220,6,1,1,4,2,1,5,3
220,6,2,2,3,3,1,4,1
220,7,1,4,1,2,1,5,3
220,7,2,1,1,1,1,1,1
220,8,1,1,2,1,1,5,2
220,8,2,1,4,3,2,5,2
220,9,1,4,1,1,1,4,1
220,9,2,3,3,2,2,4,3
220,10,1,3,1,1,2,3,1
220,10,2,4,3,3,2,2,1
221,1,1,2,3,2,1,1,1
221,1,2,4,3,2,1,5,1
221,2,1,3,2,3,2,5,3
221,2,2,1,5,1,2,4,2
221,3,1,3,1,3,2,3,1
221,3,2,1,5,1,2,4,2
221,4,1,1,3,1,1,4,2
221,4,2,3,2,3,2,1,1
221,5,1,2,1,2,2,4,3
221,5,2,3,5,1,2,2,1
221,6,1,3,2,1,2,3,1
221,6,2,1,4,2,2,4,3
221,7,1,2,2,2,2,5,1
221,7,2,2,3,3,1,4,3
221,8,1,4,2,3,1,5,1
221,8,2,4,3,3,1,5,1
221,9,1,4,1,3,1,5,3
221,9,2,3,1,2,1,5,2
221,10,1,1,1,1,1,2,1
221,10,2,1,4,1,1,4,1
222,1,1,1,3,2,2,5,3
222,1,2,3,4,3,1,5,3
222,2,1,1,1,3,2,4,1
222,2,2,2,1,1,1,1,1
222,3,1,1,2,1,1,4,3
222,3,2,1,3,1,2,2,1
222,4,1,4,2,1,2,5,2
222,4,2,2,3,3,1,3,1
222,5,1,2,1,3,1,5,1
222,5,2,2,3,3,1,1,1
222,6,1,3,1,1,2,5,1
222,6,2,4,2,2,1,5,2
222,7,1,4,2,3,2,4,3
222,7,2,3,5,3,2,4,2
222,8,1,1,4,2,2,4,2
222,8,2,3,3,2,2,3,1
222,9,1,4,2,2,1,3,1
222,9,2,3,4,2,2,4,1
222,10,1,1,1,1,1,2,1
222,10,2,3,5,2,1,1,1
223,1,1,2,1,2,1,4,3
223,1,2,3,4,1,2,5,2
223,2,1,1,5,2,1,4,1
223,2,2,1,1,1,2,1,1
223,3,1,1,5,2,1,2,1
223,3,2,3,2,2,1,5,3
223,4,1,1,2,1,2,1,1
223,4,2,3,3,1,2,4,1
223,5,1,4,3,1,2,4,3
223,5,2,2,2,2,1,5,2
223,6,1,3,4,3,2,5,3
223,6,2,4,3,1,1,4,1
223,7,1,1,3,3,2,5,1
223,7,2,2,1,2,2,5,2
223,8,1,3,4,1,2,3,1
223,8,2,4,2,3,1,5,2
223,9,1,1,3,2,1,2,1
223,9,2,2,1,3,1,3,1
223,10,1,4,1,3,2,4,3
223,10,2,3,2,3,1,4,1
224,1,1,3,2,3,1,2,1
224,1,2,4,1,1,2,1,1
224,2,1,2,2,3,2,4,2
224,2,2,2,1,1,2,4,2
224,3,1,3,4,3,2,5,3
224,3,2,2,3,3,1,5,3
224,4,1,1,3,2,1,2,1
224,4,2,1,2,2,2,4,1
224,5,1,3,3,2,1,5,3
224,5,2,1,3,1,2,4,2
224,6,1,3,4,3,1,3,1
224,6,2,2,1,1,2,5,2
224,7,1,1,3,1,1,4,2
224,7,2,3,5,2,2,3,1
224,8,1,4,2,2,1,5,1
224,8,2,1,5,3,1,5,1
224,9,1,4,1,1,2,4,1
224,9,2,1,1,2,1,5,3
224,10,1,3,4,1,2,4,1
224,10,2,4,2,3,1,1,1
225,1,1,1,4,1,1,2,1
225,1,2,2,2,3,1,4,1
225,2,1,3,2,2,1,5,1
225,2,2,4,3,3,1,4,2
225,3,1,1,2,3,1,5,2
225,3,2,1,4,1,2,5,3
225,4,1,4,2,1,1,3,1
225,4,2,3,1,3,2,5,3
225,5,1,3,1,2,1,3,1
225,5,2,3,5,1,2,4,2
225,6,1,4,2,1,1,1,1
225,6,2,4,1,1,2,1,1
225,7,1,2,3,3,2,4,1
225,7,2,3,5,2,2,3,1
225,8,1,1,3,3,2,1,1
225,8,2,2,1,2,2,4,3
225,9,1,1,3,2,1,5,1
225,9,2,2,3,3,2,4,3
225,10,1,1,1,2,2,2,1
225,10,2,3,4,1,1,5,2
226,1,1,3,2,2,2,4,3
226,1,2,4,3,1,1,5,2
226,2,1,3,4,3,2,2,1
226,2,2,1,4,1,1,5,3
226,3,1,4,1,3,2,5,3
226,3,2,3,2,3,2,4,1
226,4,1,3,3,2,2,4,1
226,4,2,2,1,2,1,4,1
226,5,1,3,5,3,1,5,2
226,5,2,3,5,2,2,4,3
226,6,1,4,3,1,1,5,2
226,6,2,2,1,2,1,4,1
226,7,1,1,5,1,1,1,1
226,7,2,1,2,1,2,2,1
226,8,1,1,3,2,1,1,1
226,8,2,2,3,2,1,5,1
226,9,1,1,2,3,1,4,2
226,9,2,4,2,3,2,3,1
226,10,1,2,1,1,2,3,1
226,10,2,1,1,1,2,5,2
227,1,1,3,2,1,2,4,3
227,1,2,4,3,2,1,5,1
227,2,1,1,2,3,2,4,3
227,2,2,2,3,1,2,5,1
227,3,1,4,2,1,2,4,1
227,3,2,3,4,3,1,5,1
227,4,1,2,3,2,2,1,1
227,4,2,2,1,3,2,5,3
227,5,1,3,2,2,1,5,2
227,5,2,3,5,1,1,5,2
227,6,1,2,1,2,1,3,1
227,6,2,1,5,3,1,4,2
227,7,1,1,1,2,1,1,1
227,7,2,3,1,3,2,4,2
227,8,1,4,2,2,1,5,1
227,8,2,4,1,1,1,3,1
227,9,1,3,3,1,2,4,3
227,9,2,1,5,3,2,4,3
227,10,1,1,3,3,2,2,1
227,10,2,1,4,2,1,2,1
228,1,1,3,4,2,2,5,3
228,1,2,2,3,1,2,4,3
228,2,1,2,2,3,2,2,1
228,2,2,1,5,1,1,4,2
228,3,1,3,2,1,1,4,2
228,3,2,1,5,2,1,5,1
228,4,1,1,1,3,2,3,1
228,4,2,4,1,2,1,2,1
228,5,1,3,3,1,1,3,1
228,5,2,1,5,2,2,4,3
228,6,1,1,2,3,2,5,2
228,6,2,3,2,1,2,5,1
228,7,1,4,3,3,1,4,1
228,7,2,4,1,2,2,1,1
228,8,1,3,3,3,1,3,1
228,8,2,3,4,2,1,1,1
228,9,1,3,4,1,1,2,1
228,9,2,2,1,3,2,4,1
228,10,1,1,1,2,2,5,2
228,10,2,1,3,3,1,5,3
229,1,1,2,2,1,2,1,1
229,1,2,3,5,2,2,4,2
229,2,1,2,2,1,1,4,2
229,2,2,4,1,3,1,5,3
229,3,1,3,4,3,1,3,1
229,3,2,1,3,2,1,5,3
229,4,1,3,1,2,2,2,1
229,4,2,4,3,1,2,3,1
229,5,1,1,4,3,2,5,1
229,5,2,1,4,2,2,5,1
229,6,1,3,2,1,1,2,1
229,6,2,1,1,3,1,4,3
229,7,1,2,1,1,1,4,1
229,7,2,4,3,2,2,3,1
229,8,1,3,1,2,2,5,3
229,8,2,2,3,3,1,5,2
229,9,1,3,5,3,1,2,1
229,9,2,1,2,3,1,1,1
229,10,1,1,2,1,2,4,1
229,10,2,4,3,1,2,4,2
230,1,1,2,3,1,1,5,3
230,1,2,1,3,1,1,4,3
230,2,1,3,3,2,1,5,1
230,2,2,3,4,2,2,5,3
230,3,1,2,3,1,1,4,3
230,3,2,1,5,2,1,4,1
230,4,1,4,2,2,2,2,1
230,4,2,3,5,3,1,2,1
230,5,1,1,2,3,2,3,1
230,5,2,2,1,3,2,5,2
230,6,1,4,1,1,2,4,2
230,6,2,1,1,3,1,3,1
230,7,1,1,1,2,1,4,2
230,7,2,1,4,3,1,1,1
230,8,1,3,2,1,2,1,1
230,8,2,4,1,2,2,4,2
230,9,1,4,3,2,2,5,1
230,9,2,2,2,1,2,5,2
230,10,1,3,5,1,2,4,1
230,10,2,3,2,3,1,5,3
231,1,1,4,2,3,2,4,3
231,1,2,4,3,2,2,4,3
231,2,1,3,4,2,2,5,2
231,2,2,3,4,2,2,4,2
231,3,1,1,3,2,1,3,1
231,3,2,3,3,3,2,2,1
231,4,1,2,1,3,2,1,1
231,4,2,1,5,2,1,3,1
231,5,1,4,3,2,1,1,1
231,5,2,2,1,1,1,4,2
231,6,1,1,2,3,2,4,1
231,6,2,1,2,3,2,5,1
231,7,1,2,1,3,1,5,1
231,7,2,1,1,1,1,5,3
231,8,1,3,5,1,1,5,3
231,8,2,3,3,1,1,5,1
231,9,1,4,1,2,2,3,1
231,9,2,3,2,1,2,4,2
231,10,1,1,4,1,1,2,1
231,10,2,2,2,3,1,1,1
232,1,1,3,5,3,2,4,1
232,1,2,4,3,2,2,1,1
232,2,1,4,1,1,2,4,2
232,2,2,4,2,3,1,1,1
232,3,1,1,4,3,2,4,2
232,3,2,3,5,2,2,2,1
232,4,1,1,1,3,2,5,3
232,4,2,2,2,1,2,5,2
232,5,1,1,3,3,1,4,1
232,5,2,1,1,3,1,5,1
232,6,1,3,4,2,1,2,1
232,6,2,3,1,2,1,3,1
232,7,1,3,1,1,1,5,1
232,7,2,3,4,1,1,5,3
232,8,1,2,3,1,2,4,3
232,8,2,2,2,2,2,4,2
232,9,1,1,3,2,1,4,3
232,9,2,1,2,1,1,3,1
232,10,1,4,2,1,1,5,1
232,10,2,2,3,2,2,5,2
233,1,1,3,3,2,1,4,1
233,1,2,1,4,2,1,5,2
233,2,1,1,2,1,1,2,1
233,2,2,3,4,1,1,4,1
233,3,1,1,4,2,2,4,2
233,3,2,1,2,2,1,1,1
233,4,1,3,3,3,1,4,3
